ID,transaction_date,amount,purchase_index
6248,2014-04-30,70.86,17
6248,2014-05-17,77.35,18
6248,2014-05-24,103.77,19
6248,2014-05-26,55.42,20
6248,2014-05-27,48.03,21
6248,2014-06-03,64.13,22
6248,2014-06-11,90.49,23
6248,2014-06-16,120.78,24
6248,2014-07-23,66.12,25
6248,2014-08-15,55.0,26
6248,2014-08-19,74.82,27
10164,2014-04-03,90.35,1
10164,2014-05-08,96.65,2
10164,2014-05-19,120.21,3
10164,2014-06-02,102.14,4
10164,2014-06-03,92.69,5
10164,2014-06-06,116.06,6
10164,2014-06-07,106.98,7
10164,2014-06-18,143.65,8
10164,2014-06-23,112.32,9
10164,2014-06-25,102.53,10
10164,2014-06-30,72.63,11
10164,2014-07-02,144.08,12
10164,2014-07-09,107.8,13
10164,2014-07-12,167.01,14
10164,2014-07-22,99.9,15
4547,2013-04-17,4.05,1
4547,2013-12-30,5.29,2
4547,2014-04-19,5.34,3
4547,2014-07-11,5.32,4
6815,2014-05-23,34.76,1
6815,2014-06-27,39.63,2
6815,2014-07-08,32.08,3
6815,2014-07-21,45.33,4
6815,2014-08-03,45.81,5
6815,2014-08-03,32.16,6
6815,2014-08-09,27.4,7
6815,2014-08-19,42.07,8
6815,2014-08-21,22.6,9
6815,2014-08-22,25.85,10
6815,2014-08-30,23.12,11
6815,2014-09-02,34.16,12
6815,2014-09-02,45.79,13
6815,2014-09-04,47.49,14
6815,2014-09-04,33.56,15
6815,2014-09-16,51.82,16
6815,2014-09-17,30.03,17
6815,2014-09-18,30.38,18
6815,2014-09-20,26.45,19
6815,2014-09-23,42.01,20
6815,2014-10-01,34.52,21
4122,2012-10-21,60.69,1
4122,2012-12-31,51.51,2
4122,2013-02-07,48.93,3
4122,2013-03-10,50.03,4
4122,2013-04-25,63.71,5
4122,2013-06-21,40.41,6
4122,2013-09-01,60.96,7
4122,2013-09-14,44.9,8
4122,2013-09-18,52.34,9
4122,2013-11-02,48.57,10
4122,2013-11-07,57.49,11
4122,2013-11-23,62.74,12
4122,2013-12-26,112.14,13
4122,2014-02-28,47.57,14
4122,2014-07-24,49.01,15
10841,2012-12-25,19.89,1
10841,2013-01-13,35.4,2
10841,2013-02-15,34.69,3
10841,2013-04-19,25.58,4
10841,2013-05-09,27.39,5
10841,2013-07-17,28.72,6
10841,2013-08-18,42.59,7
10841,2013-09-22,49.31,8
10841,2014-01-24,23.69,9
10841,2014-02-11,19.78,10
10841,2014-04-12,30.13,11
10841,2014-04-13,33.42,12
10841,2014-05-21,24.8,13
10841,2014-07-02,31.62,14
10841,2014-08-20,25.98,15
5370,2013-01-16,27.19,1
5370,2013-03-06,31.7,2
5370,2013-03-10,38.68,3
5370,2013-04-10,25.89,4
5370,2013-04-19,23.63,5
5370,2013-05-03,22.5,6
5370,2013-08-21,29.82,7
5370,2013-11-21,27.16,8
5370,2013-12-03,32.89,9
5370,2013-12-29,24.37,10
5370,2014-01-21,24.41,11
5370,2014-03-07,25.89,12
5370,2014-04-15,35.08,13
5370,2014-08-28,20.78,14
176,2014-01-02,24.8,1
176,2014-02-16,17.56,2
176,2014-03-30,20.57,3
176,2014-04-28,16.67,4
176,2014-05-02,22.6,5
176,2014-06-05,23.41,6
176,2014-06-12,32.45,7
176,2014-07-08,26.1,8
176,2014-07-09,17.48,9
176,2014-07-11,23.17,10
176,2014-07-24,39.17,11
4860,2013-03-08,6.05,1
4860,2013-12-11,4.35,2
4860,2013-12-14,5.31,3
4860,2014-07-31,6.3,4
10757,2013-12-24,5.08,1
10757,2014-03-01,3.73,2
10757,2014-08-30,4.19,3
4023,2012-10-10,12.69,1
4023,2012-12-03,16.0,2
4023,2013-02-23,10.35,3
4023,2013-09-14,13.47,4
4023,2014-02-08,11.22,5
4023,2014-03-13,17.74,6
4023,2014-09-06,11.53,7
6679,2014-06-12,5.82,1
6679,2014-08-16,5.27,2
6679,2014-09-06,4.92,3
7181,2013-11-07,7.34,1
7181,2014-03-18,14.46,2
7181,2014-03-20,11.86,3
7181,2014-05-10,6.9,4
7181,2014-06-30,9.43,5
3599,2012-11-26,58.43,1
3599,2012-12-22,79.93,2
3599,2013-01-06,60.07,3
3599,2013-01-14,60.26,4
3599,2013-03-10,71.43,5
3599,2013-05-09,61.35,6
3599,2013-06-09,72.79,7
3599,2013-07-19,78.96,8
3599,2013-08-25,75.89,9
3599,2013-09-16,75.3,10
3599,2013-10-09,88.76,11
3599,2013-11-24,57.76,12
3599,2013-12-22,63.83,13
3599,2014-01-17,67.23,14
3599,2014-02-12,85.92,15
3599,2014-02-19,55.37,16
3599,2014-04-02,40.67,17
3599,2014-04-06,120.33,18
3599,2014-05-17,35.47,19
3599,2014-08-05,74.25,20
405,2013-02-13,25.69,1
405,2013-03-08,22.45,2
405,2013-04-04,24.01,3
405,2013-05-07,24.21,4
405,2013-05-25,18.75,5
405,2013-06-26,29.3,6
405,2013-11-06,19.66,7
405,2013-12-13,36.92,8
405,2014-01-18,24.13,9
405,2014-02-05,33.25,10
405,2014-02-27,24.89,11
405,2014-03-02,26.36,12
405,2014-07-29,40.37,13
6870,2013-09-17,29.38,1
6870,2013-11-06,29.0,2
6870,2013-11-28,22.04,3
6870,2013-12-01,27.16,4
6870,2013-12-22,17.26,5
6870,2014-01-13,23.01,6
6870,2014-02-16,21.56,7
6870,2014-05-19,17.96,8
6870,2014-06-29,25.3,9
6870,2014-07-13,25.91,10
6870,2014-07-24,24.42,11
832,2014-03-02,53.67,1
832,2014-03-25,28.72,2
832,2014-03-26,29.93,3
832,2014-03-27,33.95,4
832,2014-05-01,52.36,5
832,2014-05-04,36.87,6
832,2014-05-07,27.46,7
832,2014-05-10,39.43,8
832,2014-05-13,29.85,9
832,2014-05-25,37.5,10
832,2014-05-26,34.71,11
832,2014-06-09,40.34,12
832,2014-06-12,32.46,13
832,2014-06-16,33.59,14
832,2014-06-17,35.12,15
832,2014-06-21,27.79,16
832,2014-06-23,28.91,17
832,2014-06-25,39.31,18
832,2014-07-03,35.25,19
832,2014-07-07,34.79,20
2002,2013-05-20,116.51,1
2002,2013-06-25,85.06,2
2002,2013-07-09,103.61,3
2002,2013-07-29,154.18,4
2002,2013-08-30,99.73,5
2002,2013-09-03,98.02,6
2002,2013-10-11,141.09,7
2002,2013-10-24,121.51,8
2002,2013-12-04,60.12,9
2002,2014-03-22,118.98,10
2002,2014-04-04,80.25,11
2002,2014-04-30,76.3,12
2002,2014-05-12,85.04,13
2002,2014-06-09,127.89,14
2002,2014-06-15,228.77,15
2002,2014-07-16,86.94,16
3657,2013-02-14,21.75,1
3657,2013-04-04,12.3,2
3657,2013-06-05,18.95,3
3657,2013-12-24,27.41,4
3657,2014-08-01,14.41,5
3657,2014-09-20,11.55,6
3657,2014-09-28,30.29,7
3657,2014-10-04,16.35,8
500,2013-08-06,76.33,1
500,2013-09-27,69.82,2
500,2013-09-28,85.23,3
500,2013-10-02,101.93,4
500,2013-10-04,93.34,5
500,2013-10-07,72.37,6
500,2013-10-09,78.87,7
500,2013-10-16,72.38,8
500,2013-10-20,103.86,9
500,2013-11-11,79.45,10
500,2013-11-27,96.42,11
500,2013-11-28,49.11,12
500,2013-12-13,82.99,13
500,2013-12-18,58.5,14
500,2013-12-25,89.07,15
500,2014-01-26,93.77,16
500,2014-02-23,108.38,17
500,2014-03-20,134.91,18
500,2014-04-10,80.46,19
500,2014-04-16,63.57,20
500,2014-05-01,75.31,21
500,2014-05-09,64.64,22
500,2014-07-18,89.3,23
1951,2013-01-27,34.72,1
1951,2013-02-05,36.56,2
1951,2013-02-14,24.51,3
1951,2013-03-26,43.14,4
1951,2013-04-19,40.76,5
1951,2013-05-01,52.48,6
1951,2013-05-17,43.48,7
1951,2013-05-31,38.69,8
1951,2013-06-15,38.6,9
1951,2013-06-29,57.98,10
1951,2013-07-20,25.58,11
1951,2013-08-23,39.33,12
1951,2013-09-06,54.25,13
1951,2013-09-21,39.27,14
1951,2013-11-18,34.69,15
1951,2013-11-18,59.37,16
1951,2013-11-23,43.87,17
1951,2014-04-17,24.44,18
1951,2014-04-23,27.46,19
1951,2014-05-23,26.66,20
1951,2014-07-05,23.16,21
3262,2012-10-09,48.39,1
3262,2012-11-09,45.95,2
3262,2012-12-27,57.4,3
3262,2013-01-02,44.47,4
3262,2013-02-07,99.25,5
3262,2013-02-26,52.5,6
3262,2013-02-27,52.69,7
3262,2013-03-06,50.85,8
3262,2013-07-23,69.94,9
3262,2013-08-06,82.24,10
3262,2013-08-18,66.06,11
3262,2013-09-01,56.25,12
3262,2013-09-22,97.13,13
3262,2013-10-20,42.59,14
3262,2013-11-19,41.52,15
3262,2013-12-07,69.05,16
3262,2014-02-07,80.75,17
3262,2014-02-15,127.27,18
3262,2014-04-14,102.17,19
3262,2014-04-25,61.79,20
3262,2014-06-22,48.25,21
3262,2014-07-13,60.4,22
3262,2014-07-14,98.31,23
3262,2014-09-04,58.77,24
7042,2013-03-01,10.46,1
7042,2013-12-19,9.03,2
7042,2013-12-22,6.08,3
7042,2014-02-13,17.61,4
7042,2014-09-21,12.82,5
10598,2013-04-15,7.64,1
10598,2013-08-21,6.01,2
10598,2013-11-07,6.56,3
10598,2014-04-20,6.99,4
10598,2014-07-08,6.8,5
255,2014-03-30,3.26,1
255,2014-06-02,5.75,2
255,2014-08-02,4.0,3
255,2014-09-04,5.99,4
2375,2013-01-22,5.13,1
2375,2013-09-09,5.21,2
2375,2014-07-22,5.66,3
9829,2014-02-12,11.65,1
9829,2014-04-21,12.77,2
9829,2014-04-26,11.05,3
9829,2014-05-09,9.97,4
9829,2014-06-11,11.35,5
9829,2014-08-24,8.21,6
6214,2013-04-05,11.59,1
6214,2013-07-25,12.21,2
6214,2013-12-10,13.23,3
6214,2013-12-24,16.66,4
6214,2014-08-13,10.3,5
4954,2014-01-21,19.17,1
4954,2014-03-02,32.54,2
4954,2014-04-21,21.19,3
4954,2014-04-30,20.7,4
4954,2014-05-17,22.7,5
4954,2014-06-02,33.75,6
4954,2014-06-28,31.42,7
4954,2014-07-02,19.3,8
4954,2014-07-17,18.89,9
4954,2014-07-18,17.89,10
4954,2014-08-13,22.46,11
7861,2014-02-05,46.12,1
7861,2014-02-13,57.18,2
7861,2014-03-02,55.56,3
7861,2014-04-15,84.73,4
7861,2014-04-22,97.64,5
7861,2014-05-02,72.87,6
7861,2014-05-03,68.81,7
7861,2014-05-05,79.86,8
7861,2014-05-08,92.19,9
7861,2014-05-18,80.36,10
7861,2014-06-01,58.28,11
7861,2014-06-15,48.95,12
7861,2014-07-19,56.85,13
7861,2014-08-17,72.25,14
7861,2014-08-19,65.95,15
7861,2014-09-09,52.01,16
7861,2014-09-12,74.4,17
4837,2013-02-16,48.11,1
4837,2013-03-04,31.03,2
4837,2013-03-12,38.38,3
4837,2013-03-23,34.29,4
4837,2013-03-29,56.83,5
4837,2013-06-13,36.29,6
4837,2013-06-20,32.25,7
4837,2013-07-07,51.39,8
4837,2013-08-24,41.73,9
4837,2013-09-05,41.98,10
4837,2013-09-13,45.79,11
4837,2013-10-05,37.9,12
4837,2013-11-18,75.25,13
4837,2013-11-29,49.5,14
4837,2013-12-25,23.55,15
4837,2013-12-31,32.13,16
4837,2014-02-08,54.96,17
4837,2014-02-23,46.54,18
4837,2014-02-26,43.42,19
4837,2014-03-22,37.3,20
4837,2014-04-09,42.34,21
4837,2014-05-14,30.43,22
4837,2014-06-26,68.15,23
4837,2014-07-01,35.55,24
4837,2014-07-13,31.5,25
4837,2014-08-09,34.42,26
9423,2014-02-23,8.4,1
9423,2014-05-12,7.73,2
9423,2014-06-13,5.72,3
9423,2014-06-20,8.31,4
9423,2014-07-08,5.95,5
9423,2014-08-17,6.89,6
153,2013-10-17,7.3,1
153,2014-03-27,6.65,2
153,2014-07-28,10.41,3
153,2014-09-06,9.64,4
9323,2012-10-16,23.55,1
9323,2012-10-22,36.58,2
9323,2012-11-23,38.52,3
9323,2012-12-07,31.97,4
9323,2012-12-14,36.03,5
9323,2013-01-09,33.76,6
9323,2013-01-13,45.82,7
9323,2013-01-27,37.03,8
9323,2013-02-27,37.57,9
9323,2013-05-05,36.5,10
9323,2013-05-24,46.1,11
9323,2013-07-20,42.37,12
9323,2013-08-03,39.81,13
9323,2013-09-04,49.85,14
9323,2013-09-13,25.44,15
9323,2013-09-18,48.16,16
9323,2013-09-22,40.39,17
9323,2013-11-01,29.45,18
9323,2013-12-11,35.04,19
9323,2014-03-20,33.37,20
9323,2014-04-27,25.58,21
9323,2014-09-30,59.11,22
10001,2012-11-18,13.57,1
10001,2013-01-04,9.57,2
10001,2013-02-16,11.02,3
10001,2013-09-26,9.73,4
10001,2013-12-25,8.93,5
10001,2014-06-29,13.18,6
3945,2013-03-10,38.67,1
3945,2013-03-16,28.21,2
3945,2013-03-31,42.66,3
3945,2013-04-13,30.11,4
3945,2013-04-18,61.07,5
3945,2013-06-03,34.82,6
3945,2013-07-20,52.19,7
3945,2013-10-10,51.89,8
3945,2013-10-19,34.13,9
3945,2013-12-30,37.54,10
3945,2014-02-02,54.28,11
3945,2014-03-20,32.46,12
3945,2014-03-21,41.07,13
3945,2014-04-08,30.78,14
3945,2014-04-08,35.01,15
3945,2014-05-05,44.24,16
3945,2014-05-12,36.58,17
3945,2014-06-27,43.58,18
3945,2014-06-27,32.22,19
3945,2014-07-04,25.27,20
3945,2014-07-05,38.59,21
3945,2014-07-05,42.59,22
3945,2014-07-17,26.04,23
3799,2013-11-26,35.8,1
3799,2014-01-05,39.81,2
3799,2014-01-08,39.28,3
3799,2014-01-16,32.26,4
3799,2014-02-09,29.26,5
3799,2014-03-16,49.17,6
3799,2014-03-19,48.83,7
3799,2014-03-27,34.68,8
3799,2014-03-31,32.78,9
3799,2014-04-14,29.61,10
3799,2014-04-20,32.13,11
3799,2014-06-09,40.81,12
3799,2014-06-29,30.39,13
3799,2014-07-05,34.23,14
3799,2014-07-26,35.24,15
3799,2014-08-19,44.3,16
3799,2014-08-21,29.45,17
3799,2014-08-26,32.58,18
3799,2014-09-12,30.84,19
3799,2014-10-01,43.54,20
8625,2013-11-12,6.76,1
8625,2014-02-14,8.04,2
8625,2014-04-19,5.6,3
8625,2014-06-10,9.44,4
8625,2014-06-12,7.76,5
8625,2014-07-27,6.4,6
3491,2013-04-29,38.08,1
3491,2013-05-24,36.63,2
3491,2013-06-05,34.96,3
3491,2013-06-16,42.73,4
3491,2013-06-19,40.32,5
3491,2013-07-04,38.25,6
3491,2013-08-12,34.23,7
3491,2013-08-24,31.89,8
3491,2013-08-24,54.12,9
3491,2013-09-07,53.38,10
3491,2013-09-20,27.0,11
3491,2013-11-14,48.71,12
3491,2013-12-12,43.23,13
3491,2013-12-26,38.53,14
3491,2013-12-31,27.42,15
3491,2014-01-19,65.9,16
3491,2014-02-05,48.25,17
3491,2014-02-13,46.93,18
3491,2014-02-20,33.72,19
3491,2014-05-21,28.95,20
3491,2014-06-14,44.72,21
3491,2014-06-20,47.84,22
3491,2014-08-01,25.74,23
3491,2014-08-17,50.17,24
3491,2014-09-03,46.3,25
983,2013-09-28,34.46,1
983,2013-11-25,30.13,2
983,2013-12-21,27.63,3
983,2014-02-18,22.12,4
983,2014-03-09,25.67,5
983,2014-03-30,19.96,6
983,2014-04-01,25.8,7
983,2014-04-04,18.87,8
983,2014-06-18,16.24,9
983,2014-07-04,24.39,10
983,2014-07-15,23.73,11
9119,2013-12-05,26.52,1
9119,2014-01-04,18.77,2
9119,2014-01-12,30.69,3
9119,2014-02-17,33.1,4
9119,2014-03-09,35.31,5
9119,2014-04-02,26.96,6
9119,2014-04-29,26.88,7
9119,2014-06-27,22.8,8
9119,2014-06-28,20.18,9
9119,2014-07-17,24.94,10
9119,2014-07-24,26.81,11
9119,2014-08-24,32.81,12
9119,2014-09-08,28.23,13
4786,2012-10-19,46.64,1
4786,2012-10-20,40.28,2
4786,2012-10-25,27.5,3
4786,2012-10-26,44.42,4
4786,2012-11-05,52.15,5
4786,2013-01-01,58.56,6
4786,2013-01-17,35.44,7
4786,2013-03-27,45.5,8
4786,2013-05-11,41.53,9
4786,2013-06-03,38.63,10
4786,2013-06-07,35.03,11
4786,2013-07-03,41.93,12
4786,2013-07-21,42.63,13
4786,2013-08-06,29.66,14
4786,2013-08-08,57.88,15
4786,2013-11-13,31.07,16
4786,2013-11-23,54.3,17
4786,2013-11-26,40.98,18
4786,2014-02-20,38.69,19
4786,2014-03-15,35.84,20
4786,2014-04-12,37.63,21
4786,2014-05-08,39.78,22
4786,2014-05-10,35.36,23
4786,2014-06-24,45.46,24
4786,2014-07-03,51.11,25
5872,2013-06-01,28.52,1
5872,2013-06-16,49.05,2
5872,2013-07-15,28.83,3
5872,2013-07-26,27.44,4
5872,2013-09-03,18.28,5
5872,2013-09-28,21.79,6
5872,2013-10-01,37.71,7
5872,2013-10-07,31.87,8
5872,2013-11-24,39.72,9
5872,2013-12-09,50.81,10
5872,2014-01-14,23.45,11
5872,2014-02-14,35.56,12
5872,2014-03-09,27.3,13
5872,2014-03-12,40.72,14
5872,2014-03-13,31.23,15
5872,2014-05-14,51.13,16
5872,2014-06-25,34.75,17
5872,2014-09-12,36.86,18
6568,2013-03-28,16.33,1
6568,2013-07-05,14.62,2
6568,2013-09-23,9.75,3
6568,2013-12-06,13.02,4
6568,2014-06-30,13.27,5
5628,2013-02-08,87.12,1
5628,2013-02-19,63.43,2
5628,2013-03-26,61.42,3
5628,2013-04-02,82.37,4
5628,2013-04-06,56.0,5
5628,2013-05-20,83.76,6
5628,2013-06-19,83.92,7
5628,2013-06-22,74.01,8
5628,2013-06-24,69.94,9
5628,2013-08-15,52.83,10
5628,2013-09-10,80.87,11
5628,2013-09-11,75.89,12
5628,2013-09-19,89.0,13
5628,2013-10-01,51.14,14
5628,2013-10-09,61.36,15
5628,2013-11-19,71.04,16
5628,2013-12-08,80.81,17
5628,2014-02-14,49.6,18
5628,2014-04-07,59.93,19
5628,2014-04-08,83.33,20
5628,2014-07-09,55.77,21
5628,2014-08-28,72.47,22
5628,2014-09-10,41.0,23
5631,2013-05-02,33.13,1
5631,2013-06-08,18.89,2
5631,2013-06-13,17.87,3
5631,2013-08-30,28.16,4
5631,2013-10-15,37.73,5
5631,2013-11-13,47.03,6
5631,2013-11-28,35.05,7
5631,2013-12-10,43.59,8
5631,2014-01-12,27.31,9
5631,2014-01-22,32.11,10
5631,2014-01-24,30.78,11
5631,2014-01-30,42.59,12
5631,2014-02-01,25.38,13
5631,2014-03-05,38.17,14
5631,2014-04-10,30.2,15
5631,2014-06-06,28.72,16
5631,2014-07-05,26.29,17
4974,2012-10-23,75.45,1
4974,2012-11-06,70.43,2
4974,2012-11-16,70.53,3
4974,2012-11-25,106.79,4
4974,2012-12-24,74.14,5
4974,2013-01-12,48.07,6
4974,2013-06-10,87.76,7
4974,2013-07-29,90.25,8
4974,2013-09-02,51.17,9
4974,2013-09-08,67.87,10
4974,2013-10-04,50.15,11
4974,2013-11-30,67.46,12
4974,2013-12-23,51.33,13
4974,2013-12-23,90.4,14
4974,2014-01-11,40.17,15
4974,2014-02-06,84.5,16
4974,2014-04-28,38.14,17
4974,2014-05-03,65.9,18
4974,2014-06-29,59.5,19
8416,2013-11-29,8.33,1
8416,2014-02-09,8.7,2
8416,2014-06-06,7.25,3
8416,2014-06-25,8.86,4
8416,2014-09-16,8.86,5
5454,2013-12-01,13.3,1
5454,2014-05-03,10.6,2
5454,2014-05-07,5.74,3
5454,2014-05-14,8.53,4
5454,2014-07-17,8.83,5
4095,2012-10-24,28.69,1
4095,2012-10-30,27.69,2
4095,2012-11-26,20.62,3
4095,2013-01-09,20.12,4
4095,2013-02-28,23.74,5
4095,2013-05-01,16.02,6
4095,2013-07-05,22.68,7
4095,2013-09-27,28.24,8
4095,2013-10-07,17.89,9
4095,2014-02-22,37.04,10
4095,2014-03-14,42.88,11
4095,2014-03-14,32.06,12
4095,2014-07-17,33.33,13
5474,2013-11-30,30.24,1
5474,2013-12-16,19.93,2
5474,2014-02-10,20.52,3
5474,2014-03-05,21.35,4
5474,2014-04-11,18.97,5
5474,2014-05-10,20.57,6
5474,2014-06-02,15.39,7
5474,2014-06-16,14.82,8
5474,2014-07-18,18.21,9
4268,2014-06-09,20.44,1
4268,2014-07-06,19.12,2
4268,2014-08-11,21.88,3
4268,2014-08-12,18.03,4
4268,2014-08-14,21.66,5
4268,2014-08-14,13.94,6
4268,2014-08-15,14.74,7
4268,2014-08-16,21.18,8
10701,2013-09-11,22.53,1
10701,2013-09-12,28.24,2
10701,2013-09-24,66.13,3
10701,2013-10-29,70.47,4
10701,2013-11-07,52.3,5
10701,2013-11-14,43.32,6
10701,2013-12-30,40.71,7
10701,2014-01-23,43.68,8
10701,2014-02-03,41.78,9
10701,2014-02-05,53.29,10
10701,2014-02-20,58.94,11
10701,2014-03-02,26.64,12
10701,2014-03-13,72.24,13
10701,2014-03-14,30.73,14
10701,2014-03-18,28.84,15
10701,2014-04-15,35.71,16
10701,2014-04-22,29.06,17
10701,2014-04-24,42.27,18
10701,2014-05-26,44.06,19
10701,2014-06-01,46.22,20
10701,2014-06-21,46.91,21
10701,2014-06-26,29.55,22
10701,2014-07-12,34.87,23
10701,2014-07-14,30.95,24
10701,2014-07-16,42.18,25
10701,2014-07-19,66.88,26
10701,2014-08-06,48.51,27
3507,2012-12-28,102.57,1
3507,2013-01-29,64.14,2
3507,2013-02-07,108.89,3
3507,2013-03-09,136.19,4
3507,2013-04-14,119.74,5
3507,2013-06-07,158.2,6
3507,2013-12-10,122.42,7
3507,2013-12-11,153.03,8
3507,2014-04-30,125.82,9
3507,2014-05-06,108.53,10
3507,2014-05-19,192.15,11
3507,2014-08-22,125.32,12
2079,2013-12-27,47.59,1
2079,2014-01-08,51.06,2
2079,2014-01-20,56.46,3
2079,2014-02-11,54.69,4
2079,2014-03-06,60.2,5
2079,2014-03-12,44.83,6
2079,2014-03-20,54.3,7
2079,2014-04-04,64.64,8
2079,2014-04-18,51.46,9
2079,2014-04-23,51.58,10
2079,2014-05-15,35.19,11
2079,2014-05-19,59.23,12
2079,2014-05-28,65.61,13
2079,2014-06-16,39.24,14
2079,2014-06-19,40.91,15
2079,2014-07-04,55.79,16
2079,2014-07-21,84.72,17
2079,2014-07-26,113.25,18
2079,2014-08-08,46.87,19
2079,2014-09-06,47.84,20
2079,2014-10-05,56.53,21
626,2013-03-09,8.97,1
626,2013-05-29,12.08,2
626,2013-09-05,6.79,3
626,2014-09-07,10.16,4
4426,2013-09-22,20.91,1
4426,2013-10-18,21.86,2
4426,2013-11-03,28.63,3
4426,2013-12-17,42.63,4
4426,2014-01-25,48.03,5
4426,2014-02-11,24.85,6
4426,2014-04-04,29.16,7
4426,2014-05-01,14.82,8
4426,2014-05-14,34.18,9
4426,2014-05-22,22.64,10
4426,2014-06-13,21.47,11
4426,2014-06-21,33.39,12
4426,2014-06-30,23.16,13
4426,2014-07-15,37.8,14
4426,2014-08-31,28.48,15
2591,2014-06-22,67.14,1
2591,2014-06-24,48.97,2
2591,2014-08-07,54.99,3
2591,2014-08-16,51.95,4
2591,2014-08-16,91.16,5
2591,2014-08-16,97.05,6
2591,2014-08-16,49.79,7
2591,2014-08-16,94.58,8
2591,2014-08-16,67.06,9
2591,2014-08-16,99.72,10
2591,2014-08-16,56.11,11
2591,2014-08-16,63.53,12
2591,2014-08-17,54.94,13
10509,2014-06-02,11.95,1
10509,2014-08-04,12.27,2
10509,2014-08-04,14.67,3
10509,2014-08-08,12.02,4
10509,2014-08-15,7.78,5
10509,2014-08-20,8.31,6
6382,2014-06-26,8.05,1
6382,2014-06-29,11.69,2
6382,2014-06-29,9.4,3
6382,2014-06-30,9.86,4
6673,2013-03-19,18.18,1
6673,2013-05-29,24.1,2
6673,2013-11-29,9.94,3
6673,2013-12-25,11.4,4
6673,2014-02-13,11.57,5
6673,2014-08-15,14.8,6
7441,2012-10-06,64.37,1
7441,2012-11-02,84.03,2
7441,2012-11-16,71.03,3
7441,2012-11-20,47.61,4
7441,2012-11-27,68.17,5
7441,2012-12-19,86.86,6
7441,2012-12-26,75.1,7
7441,2013-03-09,43.27,8
7441,2013-06-06,60.2,9
7441,2013-06-14,62.54,10
7441,2013-08-15,64.05,11
7441,2013-08-25,103.73,12
7441,2013-09-04,77.63,13
7441,2013-09-04,57.18,14
7441,2013-09-19,45.91,15
7441,2013-10-12,66.55,16
7441,2013-10-22,75.28,17
7441,2013-11-03,59.34,18
7441,2013-11-27,67.05,19
7441,2013-12-29,63.71,20
7441,2014-01-06,64.77,21
7441,2014-03-10,41.82,22
7441,2014-03-22,55.0,23
7441,2014-07-17,78.78,24
10061,2013-01-05,40.01,1
10061,2013-01-15,28.45,2
10061,2013-01-18,36.49,3
10061,2013-01-29,35.98,4
10061,2013-02-04,34.94,5
10061,2013-03-06,50.92,6
10061,2013-03-07,38.27,7
10061,2013-03-11,33.66,8
10061,2013-04-04,59.18,9
10061,2013-04-26,34.21,10
10061,2013-05-21,44.12,11
10061,2013-06-21,26.79,12
10061,2013-07-05,28.05,13
10061,2013-07-15,46.18,14
10061,2013-08-18,47.91,15
10061,2013-09-20,42.77,16
10061,2013-11-01,31.56,17
10061,2013-12-22,33.71,18
10061,2014-04-16,35.57,19
10061,2014-06-08,47.01,20
10061,2014-06-14,40.68,21
10061,2014-07-18,37.53,22
10061,2014-09-06,38.0,23
7187,2013-05-18,59.39,1
7187,2013-06-18,40.93,2
7187,2013-06-21,35.89,3
7187,2013-06-22,43.93,4
7187,2013-07-21,33.78,5
7187,2013-08-21,37.89,6
7187,2013-09-29,37.33,7
7187,2013-10-07,29.42,8
7187,2013-10-10,30.0,9
7187,2013-12-15,39.22,10
7187,2014-01-04,32.52,11
7187,2014-02-18,28.52,12
7187,2014-03-26,25.37,13
7187,2014-04-02,32.35,14
7187,2014-04-18,30.75,15
7187,2014-05-04,30.8,16
7187,2014-06-06,26.59,17
7187,2014-08-14,30.32,18
1612,2013-05-31,3.73,1
1612,2013-12-02,7.97,2
1612,2014-01-24,4.34,3
1612,2014-05-16,5.58,4
1612,2014-06-07,9.56,5
1612,2014-07-15,8.82,6
322,2013-01-12,7.96,1
322,2013-06-15,6.08,2
322,2013-08-18,9.06,3
322,2013-12-06,7.89,4
322,2014-07-04,10.0,5
123,2013-01-06,48.92,1
123,2013-02-09,58.43,2
123,2013-02-26,69.23,3
123,2013-03-25,58.76,4
123,2013-04-08,49.05,5
123,2013-05-20,67.82,6
123,2013-06-12,109.05,7
123,2013-08-12,93.35,8
123,2014-01-08,88.06,9
123,2014-01-20,34.51,10
123,2014-03-19,100.17,11
123,2014-03-27,57.04,12
123,2014-07-05,51.63,13
6103,2013-09-06,14.22,1
6103,2013-12-11,14.79,2
6103,2014-01-26,18.68,3
6103,2014-02-19,13.26,4
6103,2014-05-14,13.18,5
6103,2014-08-26,18.87,6
7899,2012-10-29,80.02,1
7899,2012-12-19,128.57,2
7899,2012-12-27,98.11,3
7899,2013-01-14,104.59,4
7899,2013-02-05,115.96,5
7899,2013-02-17,122.88,6
7899,2013-07-09,138.67,7
7899,2013-07-10,91.29,8
7899,2013-09-27,106.09,9
7899,2013-10-11,107.16,10
7899,2013-11-06,84.29,11
7899,2014-01-08,144.44,12
7899,2014-03-23,100.79,13
7899,2014-06-15,100.53,14
7899,2014-07-27,140.62,15
10500,2014-04-05,9.91,1
10500,2014-06-08,11.65,2
10500,2014-06-14,10.66,3
10500,2014-06-22,7.89,4
10500,2014-06-22,6.92,5
10500,2014-06-26,10.45,6
10500,2014-07-01,12.52,7
1655,2013-10-19,11.0,1
1655,2013-12-20,10.12,2
1655,2014-01-25,6.17,3
1655,2014-07-16,9.71,4
2406,2013-08-05,33.66,1
2406,2013-09-05,23.73,2
