ID,Education,Marital_Status,Income,Kidhome,Teenhome,Join_date,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_years,has_imputed_age,Age,Age_category,Minorhome,Adulthome,HouseholdSize,has_imputed_income,TotalSpend,NumAccepted,NumPurchases,MonthsSinceJoiningCapped,DaysSinceJoin,PercentGold,PercentDealPurchases,SpendPerPurchase,SpendPerMonth,PurchasesPerMonth,SpendPercIncomeMonth
1158,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,16,0,48,45-54,1,1,2,0,120,0,7,8.975342465753425,273,0.2,0.14285714285714285,17.142857142857142,13.36996336996337,0.7799145299145299,0.003282516530056273
6203,Graduation,Together,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,16,0,67,65-74,0,2,2,0,1685,0,25,13.380821917808218,407,0.029080118694362018,0.04,67.4,125.92649467649468,1.8683456183456184,0.020287546970771782
7165,Graduation,Together,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,16,0,42,35-44,1,2,3,0,730,0,20,11.441095890410958,348,0.1273972602739726,0.1,36.5,63.805076628352495,1.7480842911877397,0.011875498953690325
3595,Graduation,Together,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,16,0,51,45-54,1,2,3,0,1117,0,26,7.199999999999999,219,0.018800358102059087,0.07692307692307693,42.96153846153846,155.1388888888889,3.6111111111111116,0.024106734346808937
8537,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,16,0,65,65-74,0,1,1,0,1376,1,20,19.232876712328768,585,0.038517441860465115,0.05,68.8,71.54415954415954,1.03988603988604,0.011818480989633062
4331,Master,Together,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,18,0,36,35-44,0,2,2,0,1358,2,20,8.383561643835616,255,0.009572901325478646,0.05,67.9,161.98366013071896,2.3856209150326797,0.022671439986571038
6281,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,16,0,48,45-54,1,1,2,0,956,1,14,19.660273972602738,598,0.027196652719665274,0.14285714285714285,68.28571428571429,48.62597547380157,0.7120958751393535,0.010478606933261839
4338,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,16,0,31,25-34,1,1,2,0,32,1,4,6.3780821917808215,194,0.375,0.25,8.0,5.017182130584192,0.627147766323024,0.0015412980791308767
9507,Graduation,Married,40794.0,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,16,0,39,35-44,1,2,3,0,384,0,14,17.95068493150685,546,0.13020833333333334,0.14285714285714285,27.428571428571427,21.39194139194139,0.7799145299145299,0.0062926728612858925
5117,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,18,0,51,45-54,0,2,2,0,523,0,16,24.0,794,0.10133843212237094,0.125,32.6875,21.791666666666668,0.6666666666666666,0.00801360627604805
4867,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,22,0,46,45-54,2,1,3,0,78,0,7,12.493150684931507,380,0.1282051282051282,0.5714285714285714,11.142857142857142,6.243421052631579,0.5603070175438596,0.0019594375099795725
9289,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,16,0,35,35-44,1,2,3,0,50,0,5,5.852054794520548,178,0.26,0.2,10.0,8.544007490636703,0.8544007490636705,0.002787528612262865
10913,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,18,0,30,25-34,1,1,2,0,18,1,3,21.994520547945204,669,0.5,0.3333333333333333,6.0,0.8183856502242153,0.13639760837070256,0.0003129083257189926
3032,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,16,0,30,25-34,1,2,3,0,149,0,8,19.232876712328768,585,0.2953020134228188,0.375,18.625,7.747150997150997,0.41595441595441596,0.0037837123307208776
3334,Graduation,Married,94642.0,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,16,0,63,55-64,0,2,2,0,2068,2,21,7.726027397260274,235,0.06914893617021277,0.0,98.47619047619048,267.6666666666667,2.7180851063829787,0.03393842057437502
4470,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,18,0,52,45-54,1,2,3,0,118,0,7,15.846575342465753,482,0.1864406779661017,0.14285714285714285,16.857142857142858,7.446403872752421,0.44173582295988933,0.0015236648104394
1406,Graduation,Single,53201.0,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,16,0,39,35-44,2,1,3,0,388,0,14,19.726027397260275,600,0.06958762886597938,0.5714285714285714,27.714285714285715,19.669444444444444,0.7097222222222221,0.004436633396615351
10821,Graduation,Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,16,0,36,35-44,2,2,4,0,221,0,10,19.923287671232877,606,0.19004524886877827,0.6,22.1,11.092546754675467,0.5019251925192519,0.002330652584457227
4552,Graduation,Married,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,16,0,23,18-24,0,2,2,0,276,0,11,15.452054794520548,470,0.42391304347826086,0.09090909090909091,25.09090909090909,17.861702127659576,0.7118794326241135,0.0041722388323032515
898,Graduation,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,16,0,28,25-34,1,2,3,0,118,0,7,11.473972602739726,349,0.2457627118644068,0.42857142857142855,16.857142857142858,10.28414517669532,0.6100764087870105,0.005256623168221827
9797,Graduation,Married,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,16,0,58,55-64,1,2,3,0,392,0,14,5.7534246575342465,175,0.13010204081632654,0.14285714285714285,28.0,68.13333333333334,2.4333333333333336,0.014068414894349233
10949,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,22,0,51,45-54,0,1,1,0,1903,1,18,9.632876712328766,293,0.028901734104046242,0.05555555555555555,105.72222222222223,197.55261660978385,1.8686006825938568,0.03248864432788902
8212,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,18,0,43,35-44,1,2,3,0,153,0,8,18.27945205479452,556,0.13725490196078433,0.25,19.125,8.370053956834534,0.4376498800959233,0.0025242051590061675
6248,Master,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,18,0,67,65-74,0,1,1,0,2169,1,27,11.605479452054794,353,0.022130013831258646,0.0,80.33333333333333,186.8944759206799,2.326487252124646,0.024454092278525807
10164,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,16,0,56,55-64,1,1,2,0,1675,2,15,6.082191780821917,185,0.00955223880597015,0.06666666666666667,111.66666666666667,275.39414414414415,2.4662162162162162,0.03498104972615939
4547,Graduation,Together,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,16,0,54,45-54,2,2,4,0,20,0,4,17.621917808219177,536,0.25,0.5,5.0,1.134950248756219,0.2269900497512438,0.0009961529392243
6815,2n Cycle,Married,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,18,0,34,25-34,0,2,2,0,747,3,21,4.438356164383562,135,0.08299866131191433,0.0,35.57142857142857,168.30555555555554,4.731481481481482,0.020918999727248557
4122,Graduation,Married,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,16,0,39,35-44,0,2,2,0,851,1,15,24.0,767,0.05170387779083431,0.06666666666666667,56.733333333333334,35.458333333333336,0.625,0.005372135597500158
10841,PhD,Together,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,22,0,39,35-44,1,2,3,0,453,0,15,21.336986301369862,649,0.0684326710816777,0.2,30.2,21.230739599383668,0.7030046224961479,0.004504479838621687
5370,PhD,Married,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,22,0,41,35-44,1,2,3,0,390,1,14,20.613698630136984,627,0.05897435897435897,0.2857142857142857,27.857142857142858,18.91945773524721,0.6791600212652845,0.006954830683217943
176,2n Cycle,Single,67506.0,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,18,0,34,25-34,1,1,2,0,264,0,11,9.073972602739726,276,0.2537878787878788,0.09090909090909091,24.0,29.094202898550723,1.2122584541062802,0.005171843018140738
4860,Graduation,Single,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,16,0,44,35-44,1,1,2,0,22,0,4,18.936986301369863,576,0.13636363636363635,0.25,5.5,1.1617476851851851,0.21122685185185186,0.0005759304396522441
10757,PhD,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,22,0,47,45-54,1,1,2,0,13,0,3,9.36986301369863,285,0.0,0.3333333333333333,4.333333333333333,1.3874269005847952,0.3201754385964912,0.0005858241663271479
4023,Graduation,Married,22979.0,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,16,0,44,35-44,1,2,3,0,93,0,7,24.0,759,0.23655913978494625,0.42857142857142855,13.285714285714286,3.875,0.2916666666666667,0.002023586753122416
6679,Graduation,Single,33279.0,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,16,0,48,45-54,0,1,1,0,16,0,3,3.780821917808219,115,0.0,0.3333333333333333,5.333333333333333,4.231884057971015,0.7934782608695652,0.0015259655847727448
7181,Graduation,Married,30368.0,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,16,0,37,35-44,1,2,3,0,50,0,5,10.915068493150685,332,0.04,0.4,10.0,4.580823293172691,0.4580823293172691,0.0018101251158480077
3599,Graduation,Married,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,16,0,44,35-44,1,2,3,0,1384,0,20,22.290410958904108,678,0.057803468208092484,0.15,69.2,62.08947885939037,0.8972468043264504,0.011699543783567056
405,Graduation,Divorced,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,16,0,50,45-54,1,1,2,0,350,1,13,19.693150684931506,599,0.26,0.3076923076923077,26.923076923076923,17.77267668336116,0.6601279910962716,0.005122054858550697
6870,PhD,Divorced,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,22,0,55,55-64,1,1,2,0,263,0,11,12.591780821917808,383,0.07604562737642585,0.09090909090909091,23.90909090909091,20.886640557006093,0.873585726718886,0.0036427539667767328
832,PhD,Together,65814.0,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,22,0,48,45-54,1,2,3,0,712,0,20,7.134246575342465,217,0.04915730337078652,0.15,35.6,99.80030721966206,2.803379416282642,0.018196792272707093
2002,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,16,0,56,55-64,0,1,1,0,1784,0,16,16.53698630136986,503,0.04820627802690583,0.0625,111.5,107.87939032471837,0.96752816434725,0.017988892833869997
3657,Graduation,Single,39146.0,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,16,0,28,25-34,1,1,2,0,153,0,8,19.660273972602738,598,0.0784313725490196,0.375,19.125,7.782190635451506,0.40691192865105913,0.002385589527037707
500,Graduation,Together,96876.0,0,0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,16,0,37,35-44,0,2,2,0,1920,3,23,13.972602739726026,425,0.0109375,0.043478260869565216,83.47826086956522,137.41176470588238,1.6460784313725492,0.017021152571024697
1951,Basic,Married,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,12,0,33,25-34,0,2,2,0,809,0,21,20.252054794520546,616,0.037082818294190356,0.2857142857142857,38.523809523809526,39.94656385281385,1.0369318181818183,0.013916642944803782
3262,Graduation,Single,68281.0,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,16,0,56,55-64,0,1,1,0,1614,0,24,24.0,789,0.02540272614622057,0.041666666666666664,67.25,67.25,1.0,0.01181880757458151
7042,Graduation,Married,36790.0,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,16,0,31,25-34,0,2,2,0,56,0,5,19.16712328767123,583,0.17857142857142858,0.2,11.2,2.9216695254431104,0.260863350485992,0.000952977284732735
10598,Graduation,Together,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,16,0,47,45-54,2,2,4,0,34,0,5,17.687671232876713,538,0.08823529411764706,0.6,6.8,1.9222428748451053,0.2826827757125155,0.0008254988547450618
255,Graduation,Divorced,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,16,0,63,55-64,2,1,3,0,19,0,4,6.213698630136986,189,0.10526315789473684,0.5,4.75,3.0577601410934747,0.6437389770723104,0.0016481660914127339
2375,Graduation,Together,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,16,0,42,35-44,3,2,5,0,16,0,3,24.0,740,0.375,0.3333333333333333,5.333333333333333,0.6666666666666666,0.125,0.000264366676580417
9829,Graduation,Together,28587.0,1,0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,16,0,36,35-44,1,2,3,0,65,0,6,7.726027397260274,235,0.2,0.5,10.833333333333334,8.413120567375886,0.7765957446808511,0.003531585923969309
6214,Master,Married,43815.0,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,18,0,32,25-34,1,2,3,0,64,0,5,18.016438356164382,548,0.234375,0.2,12.8,3.5523114355231145,0.2775243309002433,0.0009729028238337869
4954,Graduation,Married,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,16,0,58,55-64,2,2,4,0,260,0,11,8.449315068493151,257,0.019230769230769232,0.5454545454545454,23.636363636363637,30.77172503242542,1.3018806744487679,0.007661805174584604
7861,Master,Married,77027.0,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,18,0,62,55-64,1,2,3,0,1164,0,17,7.956164383561643,242,0.009450171821305841,0.11764705882352941,68.47058823529412,146.301652892562,2.1367079889807163,0.02279226550054843
4837,PhD,Married,71322.0,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,22,0,49,45-54,1,2,3,0,1101,0,26,19.594520547945205,596,0.18528610354223432,0.07692307692307693,42.34615384615385,56.189177852349,1.3269015659955257,0.009453887078716076
9423,Master,Married,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,18,0,35,35-44,1,2,3,0,43,0,6,7.364383561643836,224,0.06976744186046512,0.3333333333333333,7.166666666666667,5.838913690476191,0.8147321428571429,0.00213846983933204
153,Graduation,Divorced,23272.0,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,16,0,61,55-64,0,1,1,0,34,0,4,11.605479452054794,353,0.35294117647058826,0.25,8.5,2.929650613786591,0.34466477809254015,0.0015106483054932577
9323,Master,Together,49912.0,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,18,0,65,65-74,1,2,3,0,832,1,22,24.0,758,0.05048076923076923,0.18181818181818182,37.81818181818182,34.666666666666664,0.9166666666666666,0.008334669017470748
10001,2n Cycle,Together,7500.0,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,18,0,29,25-34,1,2,3,0,66,0,6,24.0,795,0.5151515151515151,0.6666666666666666,11.0,2.75,0.25,0.0044
3945,PhD,Widow,68117.0,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,22,0,67,65-74,1,1,2,0,894,1,23,18.871232876712327,574,0.040268456375838924,0.08695652173913043,38.869565217391305,47.37369337979094,1.2187862950058073,0.008345704017462473
3799,Graduation,Married,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,16,0,59,55-64,1,2,3,0,725,0,20,10.29041095890411,313,0.19724137931034483,0.15,36.25,70.45394036208732,1.9435569755058573,0.012576382065378177
8625,Graduation,Married,17649.0,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,16,0,38,35-44,1,2,3,0,44,0,6,10.750684931506848,327,0.022727272727272728,0.5,7.333333333333333,4.0927624872579,0.5581039755351682,0.002782772386372871
3491,Graduation,Together,55914.0,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,16,0,39,35-44,1,2,3,0,1028,0,25,17.22739726027397,524,0.22568093385214008,0.16,41.12,59.67239185750637,1.4511768447837152,0.012806608403800058
983,Graduation,Married,40059.0,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,16,0,30,25-34,1,2,3,0,269,1,11,12.23013698630137,372,0.5390334572490706,0.09090909090909091,24.454545454545453,21.9948476702509,0.8994175627240144,0.00658873591559976
9119,Graduation,Together,60905.0,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,16,0,64,55-64,1,2,3,0,354,0,13,9.994520547945205,304,0.10734463276836158,0.15384615384615385,27.23076923076923,35.41940789473684,1.3007127192982457,0.006978620716473887
4786,Graduation,Married,75330.0,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,16,0,37,35-44,2,2,4,0,1048,0,25,24.0,731,0.05820610687022901,0.16,41.92,43.666666666666664,1.0416666666666667,0.006956060002654985
5872,Graduation,Single,60689.0,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,16,0,63,55-64,1,1,2,0,615,0,18,16.142465753424656,491,0.03902439024390244,0.2222222222222222,34.166666666666664,38.09826883910387,1.1150712830957232,0.007533148116944528
6568,Graduation,Married,38680.0,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,16,0,30,25-34,1,2,3,0,67,0,5,18.27945205479452,556,0.1791044776119403,0.2,13.4,3.6653177458033577,0.27353117505995206,0.0011371202934239992
5628,Graduation,Together,61416.0,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,16,0,32,25-34,0,2,2,0,1587,1,23,19.85753424657534,604,0.04914933837429111,0.043478260869565216,69.0,79.9192880794702,1.1582505518763797,0.015615335693526808
5631,Graduation,Single,49767.0,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,16,0,23,18-24,0,1,1,0,543,0,17,17.12876712328767,521,0.27440147329650094,0.058823529411764705,31.941176470588236,31.701055662188104,0.9924824056301984,0.007643873810883863
4974,Graduation,Single,83273.0,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,16,0,44,35-44,3,1,4,0,1290,0,19,24.0,740,0.07906976744186046,0.5263157894736842,67.89473684210526,53.75,0.7916666666666666,0.007745607820061724
8416,Graduation,Married,29009.0,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,16,0,33,25-34,1,2,3,0,42,0,5,10.191780821917808,310,0.047619047619047616,0.4,8.4,4.120967741935484,0.4905913978494624,0.0017046989866326247
5454,Master,Married,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,18,0,35,35-44,1,2,3,0,47,0,5,10.126027397260273,308,0.06382978723404255,0.2,9.4,4.641504329004329,0.4937770562770563,0.0012361686740806521
4095,Graduation,Married,37150.0,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,16,0,43,35-44,1,2,3,0,351,0,13,24.0,754,0.33048433048433046,0.6153846153846154,27.0,14.625,0.5416666666666666,0.004724091520861373
5474,Graduation,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,16,0,44,35-44,1,1,2,0,180,0,9,10.158904109589042,309,0.2388888888888889,0.3333333333333333,20.0,17.718446601941746,0.8859223300970873,0.004942383989384029
4268,Graduation,Married,53154.0,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,16,0,55,55-64,1,2,3,0,151,0,8,3.8794520547945206,118,0.046357615894039736,0.125,18.875,38.923022598870055,2.062146892655367,0.008787227135990531
10701,Graduation,Married,65308.0,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,16,0,41,35-44,0,2,2,0,1177,2,27,12.789041095890411,389,0.02888700084961767,0.037037037037037035,43.592592592592595,92.03191945158525,2.1111825192802054,0.016910379025831798
3507,Graduation,Single,76467.0,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,16,0,44,35-44,1,1,2,0,1517,0,12,24.0,779,0.03823335530652604,0.16666666666666666,126.41666666666667,63.208333333333336,0.5,0.009919311598467312
2079,2n Cycle,Married,81044.0,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,18,0,67,65-74,0,2,2,0,1182,0,21,9.271232876712329,282,0.021996615905245348,0.047619047619047616,56.285714285714285,127.49113475177305,2.2650709219858154,0.018877321171478167
626,Graduation,Married,32871.0,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,16,0,63,55-64,2,2,4,0,38,0,4,18.904109589041095,575,0.13157894736842105,0.25,9.5,2.0101449275362318,0.21159420289855074,0.0007338304015829996
4426,Graduation,Single,55801.0,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,16,0,39,35-44,2,1,3,0,432,1,15,12.427397260273972,378,0.2199074074074074,0.4,28.8,34.761904761904766,1.207010582010582,0.007475544473089321
2591,Graduation,Widow,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,16,0,55,55-64,1,1,2,0,897,0,13,3.452054794520548,105,0.03901895206243032,0.15384615384615385,69.0,259.8452380952381,3.765873015873016,0.04085616951182989
10509,Master,Single,36927.0,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,18,0,59,55-64,2,1,3,0,67,0,6,4.10958904109589,125,0.05970149253731343,0.3333333333333333,11.166666666666666,16.303333333333335,1.4600000000000002,0.005298020418663851
6382,Graduation,Together,48794.0,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,16,0,61,55-64,2,2,4,0,39,0,4,3.320547945205479,101,0.38461538461538464,0.25,9.75,11.745049504950495,1.2046204620462047,0.0028884820686847965
6673,Graduation,Single,23478.0,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,16,0,49,45-54,0,1,1,0,90,0,6,18.575342465753423,565,0.43333333333333335,0.16666666666666666,15.0,4.845132743362832,0.3230088495575222,0.002476428695815401
7441,Graduation,Divorced,71128.0,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,16,0,41,35-44,1,1,2,0,1584,0,24,23.96712328767123,729,0.019570707070707072,0.125,66.0,66.09053497942386,1.0013717421124828,0.011150129621992555
10061,Graduation,Married,59462.0,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,16,0,64,55-64,1,2,3,0,892,0,23,20.975342465753425,638,0.21973094170403587,0.08695652173913043,38.78260869565217,42.52612330198537,1.0965256008359456,0.00858217819151432
7187,Master,Together,45903.0,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,18,0,45,45-54,2,2,4,1,625,0,18,16.602739726027398,505,0.1536,0.3888888888888889,34.72222222222222,37.64438943894389,1.084158415841584,0.009841027237159372
1612,PhD,Single,40842.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,22,0,33,25-34,1,1,2,1,40,0,6,16.175342465753424,492,0.175,0.3333333333333333,6.666666666666667,2.47289972899729,0.37093495934959353,0.0007265755043329779
322,Graduation,Together,42554.0,1,1,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,16,0,36,35-44,2,2,4,0,41,0,5,20.745205479452054,631,0.0,0.4,8.2,1.9763602746962494,0.24101954569466458,0.0005573230083271842
123,Graduation,Widow,67046.0,0,1,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,16,0,63,55-64,1,1,2,0,886,0,13,20.942465753424656,637,0.12076749435665914,0.15384615384615385,68.15384615384616,42.306384092098384,0.620748299319728,0.007572064091894827
6103,Graduation,Married,42192.0,0,0,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,16,0,66,65-74,0,2,2,0,93,0,6,12.953424657534246,394,0.07526881720430108,0.16666666666666666,15.5,7.179568527918782,0.46319796954314724,0.0020419705710804275
7899,PhD,Married,77610.0,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,22,0,62,55-64,1,2,3,0,1664,0,15,23.21095890410959,706,0.009615384615384616,0.13333333333333333,110.93333333333334,71.69027384324835,0.6462464589235127,0.011084696380865613
10500,Graduation,Married,31761.0,1,0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,16,0,30,25-34,1,2,3,0,70,0,7,6.016438356164383,183,0.4,0.2857142857142857,10.0,11.634790528233152,1.1634790528233152,0.004395878163118221
